"Ryan  Israel > Pershing Square Capital Management, L.P. > Relationship GridFilter Options: Board Members and Key Executives with Personal Relationships (Including Priors)",,
,,
1st Degree Table: 26 Connections,,
"Blériot, Luc ",Valeo SA - Former Chief Operating Officer,"Valeo SA (ENXTPA:FR) (Minc, Alain )"
"Bley, Daniel H.",Webster Financial Corporation - Executive VP & Chief Risk Officer,"Webster Preferred Capital Corp. (Smith, James Copenhaver)"
"Bleyer, Klaus Peter",MAHLE GmbH - Former Chairman of the Supervisory Board,"Klöckner Pentaplast Europe GmbH & Co. KG (Hewett, Wayne M.)"
"Blinder, Alan S.","Promontory Interfinancial Network, LLC - Co-Founder and Vice Chairman of The Advisory Board ","Promontory Interfinancial Network, LLC (Ogilvie, Donald G.)"
"Blitzer, Michael J.",Goode Partners LLC - Operating Partner,"Kenneth Cole Productions Inc. (Ellis Franklin, Martin )"
"Bloise, Christopher D.","Court Square Capital Management, L.P. - Managing Partner","Court Square Capital Partners L.P. (Silvestri, Joseph M.)"
"Bloom, Paul","Merrill Lynch & Co., Inc. - Former Director","Merrill Lynch & Co., Inc. (O'Neal, Ernest Stanley)"
"Bloomer, Patricia T.",Silver Lane Advisors LLC - Advisory Director Emerita,"Silver Lane Advisors LLC (Khattri, Sanjiv)"
"Bloomgarden Ph.D., Kathy","Ruder Finn, Inc. - Chief Executive Officer","The Partnership for New York City, Inc. (O'Neal, Ernest Stanley)"
"Blow CBE, Bridget Penelope",Harvard International plc - Non-Executive Chairman,"Bank of England (Myners, Paul )"
"Bluestein, Jared S.","Berggruen Holdings, Inc. - Former President","Berggruen Holdings, Inc. (Berggruen, Nicolas )"
"Blum, Bradley D.","Bravo Brio Restaurant Group, Inc. - Chairman & CEO","Restaurant Brands International Inc. (NYSE:QSR) (Ellis Franklin, Martin )"
"Blum, Paul","L Brands, Inc. - President of Henri Bendel","Kenneth Cole Productions Inc. (Ellis Franklin, Martin )"
"Blum, Richard Charles","Blum Capital Partners, L.P. - CEO, President, General Partner & Chairman","Playtex Products, LLC (Goss, Michael Fenton)"
"Blumenthal, George S.",NTL (Triangle) LLC - Chairman & Treasurer,"Sotheby's (NYSE:BID) (Goss, Michael Fenton)"
"Blundell, Tom",Syntaxin Ltd - Member of Scientific Advisory Board,"Celltech Group Limited (Myners, Paul )"
"Blyth, James ",GreyCastle Holdings Ltd. - Chairman,"National Westminster Bank Plc (Myners, Paul )"
"Boada Pallerés, Claudio ","Promotora de Informaciones, S.A. - Former External Director","Promotora de Informaciones, S.A. (BME:PRS) (Berggruen, Nicolas ), Promotora de Informaciones, S.A. (BME:PRS) (Ellis Franklin, Martin ), Promotora de Informaciones, S.A. (BME:PRS) (Minc, Alain )"
"Boardman, Philip ",Real and Smooth Ltd. - Non Executive Director,"Guardian Media Group plc (Myners, Paul )"
"Boardman, Tom",NEST Corporation - Deputy Chairman,"NEST Corporation (Myners, Paul )"
"Bock, Steven L.","Specialty Commerce Corp. - Chairman of the Board, Director of SC Direct and Director of SC Publishing","Specialty Commerce Corp. (Ellis Franklin, Martin )"
"Boeschoten Ph.D., Willem",Shell Asset Management Company B.V. - Head of Strategy and External Management,"Bregal Capital LLP (Myners, Paul )"
"Boisen, Thomas Elkan",LBi International NV - Chief Operating Officer,"Digitas, Inc. (Goss, Michael Fenton)"
"Boissard, Sophie ",Korian - CEO & Director,"Sanef SA (Minc, Alain )"
"Boland, Andrew ",Addison Lee Limited - Finance Director,"Huntsworth plc (LSE:HNT) (Myners, Paul )"
"Boland, James Charles",Resilience Capital Partners LLC - Founding Investor & Executive Advisor,"Resilience Capital Partners LLC (Berggruen, Nicolas )"
"Bole, Mark F.",Ally Credit Canada Limited - Executive Vice President of International Operations,"Ally Credit Canada Limited (Khattri, Sanjiv), Ally Financial Inc. (NYSE:ALLY) (Khattri, Sanjiv)"
"Bolland, Marc Jan",The Blackstone Group Inc.,"Marks and Spencer Group plc (LSE:MKS) (Myners, Paul )"
"Bolle, Franck","Bolle, Inc. - Director","Bolle, Inc. (Ashken, Ian G. H.), Bolle, Inc. (Ellis Franklin, Martin )"
"Bolte, Steven",Smart System Technology & Commercialization Center - Director,"Smart System Technology & Commercialization Center (Ecklin, Robert L.)"
"Bompard, Alexandre ",Carrefour SA - Chairman & CEO,"Kering SA (ENXTPA:KER) (Minc, Alain )"
"Bonderman, David ","TPG Capital, L.P. - Co-Founder, Chairman, Founding Partner & Managing Partner","Motors Liquidation Company (O'Neal, Ernest Stanley), Restaurant Brands International Inc. (NYSE:QSR) (Ellis Franklin, Martin )"
"Bonnot, Alain ",Vinci Construction - Chairman of Vinci Construction Grands Projets,"VINCI SA (ENXTPA:DG) (Minc, Alain )"
"Booker, Niall Scott Kilgour",Co-operative Banking Group Limited - Chief Executive,"Co-operative Group Limited (Myners, Paul )"
"Boone Ph.D., Laurence ",AXA Investment Managers S.A. - Head of Research & Investment Strategy and Member of Management Board,"Kering SA (ENXTPA:KER) (Minc, Alain )"
"Boornazian, Brian Michael","Aspen Re America, Inc. - President","Aspen Insurance Holdings Limited (NYSE:AHL) (Myners, Paul )"
"Booth, Scott J.",BlackRock Kelso Capital Advisors LLC - Investment Professional,"BlackRock Capital Investment Corporation (NasdaqGS:BKCC) (O'Neal, Ernest Stanley)"
"Borin, Mark C.",Pentair plc - Former Executive Officer,"Faradyne Motors, Inc. (Connolly, John P.)"
"Bornstein, Jeffrey S.","GE Capital Global Holdings, LLC - Former Director, Chief Financial Officer of GE and Vice President of GE","General Electric Company (NYSE:GE) (Hewett, Wayne M.)"
"Borromeo, Lavinia",Sotheby's - Former Member of Advisory Board,"Sotheby's (NYSE:BID) (Goss, Michael Fenton)"
"Borst, Walter G.",Navistar International Corporation - Executive VP & CFO,"Ally Credit Canada Limited (Khattri, Sanjiv), Ally Financial Inc. (NYSE:ALLY) (Khattri, Sanjiv)"
"Boss, John G.","MPM Holdings Inc. - CEO, President & Director","Momentive Performance Materials Inc. (Hewett, Wayne M.), MPM Holdings Inc. (OTCPK:MPMQ) (Hewett, Wayne M.)"
"Bossidy, Paul T.",Clayton Euro Risk Ltd - President of Clayton Holdings,"Residential Capital, LLC (Khattri, Sanjiv)"
"Bostock, Kate","Marks and Spencer Group plc - Former Executive Director of General Merchandise, Member of Management Board and Executive Director","Marks and Spencer Group plc (LSE:MKS) (Myners, Paul )"
"Bostock, Nathan Mark",Santander UK Group Holdings plc - CEO & Executive Director,"National Westminster Bank Plc (Myners, Paul )"
"Botein, Matthew B.",Alignment Artist Capital LLC - Managing Director and Director,"Aspen Insurance Holdings Limited (NYSE:AHL) (Myners, Paul )"
"Bouchet, Jean-Marc ",Total Direct Energie Société Anonyme - Censor,"Direct Energie Société Anonyme (Minc, Alain )"
"Bouchillou, Sophie ",Kering SA - Human Resources Project Coordinator,"Kering SA (ENXTPA:KER) (Minc, Alain )"
"Bouilhaguet, Gilles",Sanef SA - Former Director,"Sanef SA (Minc, Alain )"
"Bourgon, Paul ","Triumph Group, Inc. - Independent Director","Triumph Group, Inc. (NYSE:TGI) (Silvestri, Joseph M.)"
"Bousbib, Ari ","IQVIA Holdings Inc. - Chairman, President & CEO","The Home Depot, Inc. (NYSE:HD) (Hewett, Wayne M.)"
"Bousquet-Chavanne, Patrick ","Yoostar Entertainment Group, Inc. - Co-Chairman","Marks and Spencer Group plc (LSE:MKS) (Myners, Paul )"
"Bousquette, Kevin A.",First Equity Card Corporation - Director,"Sotheby's (NYSE:BID) (Goss, Michael Fenton)"
"Bouvier Ph.D., Eric","BG Medicine, Inc. - Former Director","Orange Holding S.A. (Myners, Paul )"
"Bouvier, Dominique","Entrepose Contracting SAS - Former Chairman, Chief Executive Officer and Managing Director","VINCI SA (ENXTPA:DG) (Minc, Alain )"
"Bowdler, Duncan ",Co-operative Banking Group Limited - Non-Executive Director,"Co-operative Group Limited (Myners, Paul )"
"Bowen, Marjorie L.",Genesco Inc. - Former Director,"OmniMax Holdings, Inc. (Silvestri, Joseph M.)"
"Bowes, Timothy Earl Joseph","American Axle and Manufacturing, Inc. - Senior Vice President of Strategic & Business Development","Automotive Axles Limited (BSE:505010) (Sachdev, Rakesh)"
"Bowles, Erskine Boyce","BDT Capital Partners, LLC - Senior Advisor and Non-Executive Vice Chairman","Motors Liquidation Company (O'Neal, Ernest Stanley)"
"Bowlin, Michael R.",Arco Products Company - Chief Executive Officer,"Wells Fargo & Company (NYSE:WFC) (Hewett, Wayne M.)"
"Boyce, Craig ",MYOB Group Limited - Non-Executive Director,"Bain Capital Private Equity, LP (Goss, Michael Fenton)"
"Boyce, Richard W.","Altamont Capital Management, LLC - Senior Advisor","Restaurant Brands International Inc. (NYSE:QSR) (Ellis Franklin, Martin )"
"Boyd, Donald",Smart System Technology & Commercialization Center - Director,"Smart System Technology & Commercialization Center (Ecklin, Robert L.)"
"Boyd, Howard ","GSL Holdings, Inc. - Director","Global Ship Lease, Inc. (NYSE:GSL) (Ellis Franklin, Martin )"
"Boyd, Jeffery H.","MDX Medical, Inc. - Director and Advisor","The Home Depot, Inc. (NYSE:HD) (Hewett, Wayne M.)"
"Boyer, Elisabeth",VINCI SA - Former Director,"VINCI SA (ENXTPA:DG) (Minc, Alain )"
"Boylan, Patrick J.",Secure Trading Limited - Executive Chairman,"National Westminster Bank Plc (Myners, Paul )"
"Bradley, James G.","OmniMax Holdings, Inc. - Director","OmniMax Holdings, Inc. (Silvestri, Joseph M.)"
"Braggiotti, Enrico",Grupo Brasilinvest S.A. - Member of Board of Advisors,"Grupo Brasilinvest S.A. (Berggruen, Nicolas )"
"Brakeman, Edward ","Bain Capital, LP - Former Managing Director","Bain Capital, LP (Goss, Michael Fenton)"
"Brandenberg, Peter",Poweo - Director,"Poweo (Minc, Alain )"
"Brandenberg, Peter ",Clariant (Peru) S.A. - Head of Regions and Human Resources,"Direct Energie Société Anonyme (Minc, Alain )"
"Brandon, David Allen","Toys ""R"" Us, Inc. - Former Chairman and Chief Executive Officer","Restaurant Brands International Inc. (NYSE:QSR) (Ellis Franklin, Martin )"
"Brandt, Stefan ",Klöckner Pentaplast Europe GmbH & Co. KG - Former Chief Operating Officer and Member of Management Board,"Kleopatra Holdings 2 S.C.A. (Hewett, Wayne M.), Klöckner Pentaplast Europe GmbH & Co. KG (Hewett, Wayne M.)"
"Bray, Paul ",Alent Limited - Executive Director,"Alent plc (Benson, Scot R.), Alent plc (Monteiro, Frank J.)"
"Breakiron-Evans, Maureen A.",Cognizant Technology Solutions Corporation - Independent Director,"Ally Financial Inc. (NYSE:ALLY) (Khattri, Sanjiv)"
"Bremer, Louis W.","Cerberus Capital Management, L.P. - Former Managing Director","Bain Capital Private Equity, LP (Goss, Michael Fenton)"
"Brenholt, John A.","Florida East Coast Railway, LLC - Chief Financial Officer and Executive Vice President","Corporate Express US, Inc. (Ellis Franklin, Martin )"
"Brennan, John Joseph",Vanguard International Equity Index Funds - Vanguard FTSE Emerging Markets ETF,"General Electric Company (NYSE:GE) (Hewett, Wayne M.)"
"Brennan, John V.",Webster Financial Corporation - Former EVP,"Webster Financial Corporation (NYSE:WBS) (Smith, James Copenhaver)"
"Brenneman, Gregory Dean",TurnWorks Inc. - Chairman and Chief Executive Officer,"Restaurant Brands International Inc. (NYSE:QSR) (Ellis Franklin, Martin ), The Home Depot, Inc. (NYSE:HD) (Hewett, Wayne M.)"
"Brenninkmeijer, Louis ",COFRA Holding AG - Director,"Bregal Capital LLP (Myners, Paul )"
"Breton, Thierry",Atos SE - Former Chairman & CEO,"Orange Holding S.A. (Myners, Paul )"
"Brett, Allen",United Co-operatives Ltd. - Former Vice President of the Board,"Co-operative Group Limited (Myners, Paul )"
"Breuer-Weil, Mikael",RIT Capital Partners plc,"RIT Capital Partners plc (LSE:RCP) (Myners, Paul )"
"Brian, Williamson Robert",Climate Exchange Limited - Independent Director,"NYSE Holdings LLC (O'Neal, Ernest Stanley)"
"Brinkley, Amy Woods",The Toronto-Dominion Bank - Independent Director,"Merrill Lynch & Co., Inc. (O'Neal, Ernest Stanley), Merrill Lynch Preferred Capital Trust III (O'Neal, Ernest Stanley), Merrill Lynch Preferred Capital Trust IV (O'Neal, Ernest Stanley), Merrill Lynch Preferred Capital Trust V (O'Neal, Ernest Stanley), Merrill Lynch Preferred Funding III, L.P. (O'Neal, Ernest Stanley) and 2 Other Connections"
"Brinkley, Cynthia J.","Centene Corporation - Former President , COO, Chief Administrative & Markets Officer","Federal Reserve Bank Of St. Louis (Sachdev, Rakesh)"
"Brinn CFA, Nathaniel C.","Vital Financial 2011E, LLC - Executive Director","Webster Business Credit Corporation (Smith, James Copenhaver)"
"Briskie, Scott",Middlebury Hardwood Products Inc - Controller,"Tarrant Apparel Group (Berggruen, Nicolas )"
"Briskman, Robert D.",Sirius XM Radio Inc. - Former Executive Vice President of Engineering and Director,"Innovative Wireless Technologies Inc. (Ecklin, Robert L.)"
"Bristow, James Anthony",BlackRock Investment Management (UK) Limited - Portfolio Manager,"BlackRock, Inc. (NYSE:BLK) (O'Neal, Ernest Stanley)"
"Brittain, Alison J.",Whitbread PLC - Chief Executive & Director,"Marks and Spencer Group plc (LSE:MKS) (Myners, Paul )"
"Britz, Robert G.","NYSE Holdings LLC - Former Co-President, Co-Chief Operating Officer and Member of Office of the Chairman","NYSE Holdings LLC (O'Neal, Ernest Stanley)"
"Broaddus, Gregory","Center for Strategic and International Studies, Inc. - Former Chief Financial Officer and Senior Vice President of Operations","Center for Strategic and International Studies, Inc. (O'Neal, Ernest Stanley)"
"Broadhead, Tymon ",LOWE PROFERO Limited - Global Chief Financial Officer - London,"Huntsworth plc (LSE:HNT) (Myners, Paul )"
"Brock, William E.","Center for Strategic and International Studies, Inc. - Counselor  and Trustee","Center for Strategic and International Studies, Inc. (O'Neal, Ernest Stanley)"
"Brodie, John",Co-operative Group Limited - Former Director,"Co-operative Group Limited (Myners, Paul )"
"Brodsky, Jeffrey A.","Quest Turnaround Advisors, LLC - Co-Founder & MD","OmniMax Holdings, Inc. (Silvestri, Joseph M.)"
"Broglio, Ronald J.",Covanta Holding Corporation - Independent Director,"Covanta Holding Corporation (NYSE:CVA) (Khattri, Sanjiv)"
"Bromage, William T.",MetroHartford Alliance - Director,"Webster Bank, N.A. (Smith, James Copenhaver), Webster Business Credit Corporation (Smith, James Copenhaver), Webster Financial Corporation (NYSE:WBS) (Smith, James Copenhaver), Webster Preferred Capital Corp. (Smith, James Copenhaver)"
"Bronner, Michael E.","Upromise, Inc. - Co-Founder and Chairman","Digitas, Inc. (Goss, Michael Fenton)"
"Brooke, Anthony L.",Jubilee Advisers LLP - Former Senior Advisor,"Huntsworth plc (LSE:HNT) (Myners, Paul )"
"Brooks, Diana D.",Sotheby's - Former President & CEO,"Sotheby's (NYSE:BID) (Goss, Michael Fenton)"
"Brooks, Tim ","ContentNext Media, Inc. - Director and Managing Director of Guardian News & Media","Guardian Media Group plc (Myners, Paul )"
"Brown III, Owsley",Brown-Forman Corporation - Former Director,"Kentucky Utilities Company (Myners, Paul ), Louisville Gas and Electric Company (Myners, Paul )"
"Brown, Bill",Co-operative Group Limited - Former Director,"Co-operative Group Limited (Myners, Paul )"
"Brown, Catherine Ann",Metro Bank PLC - Independent Non-Executive Director,"Bank of England (Myners, Paul )"
"Brown, Cristin Heather",J.C. Flowers & Co. LLC - Managing Director and Chief Financial Officer,"J.C. Flowers & Co. LLC (Myners, Paul )"
"Brown, Ellyn L.","CNO Financial Group, Inc. - Independent Director","NYSE Holdings LLC (O'Neal, Ernest Stanley)"
"Brown, Gerald E.","The Coleman Company, Inc. - Former Executive Vice President","The Coleman Company, Inc. (Ellis Franklin, Martin )"
"Brown, Jeffrey J.",Ally Financial Inc. - CEO & Director,"Ally Financial Inc. (NYSE:ALLY) (Khattri, Sanjiv)"
"Brown, Joseph Frank","General Atlantic Service Company, L.P. - MD & Chief Risk Officer","The Home Depot, Inc. (NYSE:HD) (Hewett, Wayne M.)"
"Brown, Kevin D.","Court Square Capital Management, L.P. - Former Principal","MacDermid Group, Inc. (Leever, Daniel H.), MacDermid Group, Inc. (Monteiro, Frank J.), MacDermid Group, Inc. (Silvestri, Joseph M.), MacDermid, Inc. (Benson, Scot R.), MacDermid, Inc. (Leever, Daniel H.) and 2 Other Connections"
"Brown, Marianne Catherine","Fidelity National Information Services, Inc. - Former Corporate Executive VP & Co-COO","The Partnership for New York City, Inc. (O'Neal, Ernest Stanley)"
"Brown, Pauline J.",Newell Brands Inc. - Former Director,"Newell Brands Inc. (NasdaqGS:NWL) (Ashken, Ian G. H.), Newell Brands Inc. (NasdaqGS:NWL) (Ellis Franklin, Martin )"
"Brown, Philip",EMAP Limited - Finance Director,"EMAP Limited (Cathcart, Alun )"
"Brown, Richard C.","OmniMax Holdings, Inc. - Chief Executive Officer, President and Director","OmniMax Holdings, Inc. (Silvestri, Joseph M.)"
"Brown, Richard H.",Eds Financial Corporation - CEO,"The Home Depot, Inc. (NYSE:HD) (Hewett, Wayne M.)"
"Brown, Sandra","Merrill Lynch & Co., Inc. - Former Director","Merrill Lynch & Co., Inc. (O'Neal, Ernest Stanley)"
"Bruch, Ruth E.","ZoneTrader, Inc. - Former President, Chief Operating Officer","The Bank of New York Mellon Corporation (NYSE:BK) (Myners, Paul )"
"Bruckmann, Bruce C.","Bruckmann, Rosser, Sherrill & Co. L.L.C. - Managing Partner and Founder","MacDermid Graphics Solutions LLC (Benson, Scot R.), Triumph Group, Inc. (NYSE:TGI) (Silvestri, Joseph M.)"
"Brueckner, Richard Frederick","ConvergEx Holdings, LLC - Member of Management Board","The Bank of New York Mellon Corporation (NYSE:BK) (Myners, Paul )"
"Bruno, Frank W.","Cerberus Capital Management, L.P. - Co-CEO & Senior MD","Ally Credit Canada Limited (Khattri, Sanjiv), Ally Financial Inc. (NYSE:ALLY) (Khattri, Sanjiv)"
"Bryan, John H.",Rush University Medical Center - Life Trustee,"Motors Liquidation Company (O'Neal, Ernest Stanley)"
"Bryant, Doug",Wells Fargo & Company - Member of New England Advisory Board,"Wells Fargo & Company (NYSE:WFC) (Hewett, Wayne M.)"
"Bucknall FCII, Richard John Stafford",Tokio Marine Kiln Insurance Limited - Non-Executive Director,"Aspen Insurance Holdings Limited (NYSE:AHL) (Myners, Paul ), Aspen Insurance UK Limited (Myners, Paul )"
"Bucks, Thomas E.",Covanta Holding Corporation - Former Senior Vice President of Finance,"Covanta Holding Corporation (NYSE:CVA) (Khattri, Sanjiv)"
"Budge, Duncan ",BioPharma Credit PLC - Independent Director,"RIT Capital Partners plc (LSE:RCP) (Myners, Paul )"
"Buergel, Ulf ","Resilience Capital Partners LLC - Operating Partner, Partner & Head of Operations","Resilience Capital Partners LLC (Berggruen, Nicolas )"
"Bull, Paul D.",Ally Credit Canada Limited - Former Vice President of Global Borrowings,"Ally Credit Canada Limited (Khattri, Sanjiv)"
"Buller CPA, Steven E.",Ernst & Young LLP,"BlackRock, Inc. (NYSE:BLK) (O'Neal, Ernest Stanley)"
"Bullmore, Jeremy J. D.",WPP plc - Member of the Advisory Board,"Guardian Media Group plc (Myners, Paul )"
"Bullock, D. Fraser",Sorenson Capital - Co-Founder and Senior Advisor,"Bain Capital, LP (Goss, Michael Fenton)"
"Bunce Jr., John L.","Greyhawk Capital Management, L.L.C. - Co-Founder and Managing Director","Digitas, Inc. (Goss, Michael Fenton)"
"Bunch, Lonnie G.",National Museum of African American History and Culture - Founding Director,"National Museum of African American History and Culture (O'Neal, Ernest Stanley)"
"Burbage, Marilynne",Co-operative Group Limited - Former Director,"Co-operative Group Limited (Myners, Paul )"
"Burch, Tory ","Tory Burch LLC - Founder, Executive Chairman & Chief Creative Officer","The Partnership for New York City, Inc. (O'Neal, Ernest Stanley)"
"Burdick, Charles J.",Trivon AG - Chairman,"Bally Total Fitness Holding Corporation (Ellis Franklin, Martin )"
"Burgard, Louis-Roch ",Severn River Crossing Plc - Director,"VINCI SA (ENXTPA:DG) (Minc, Alain )"
"Burghardt, Mathias Sebastian",Ardian - Head of Infrastructure & Member of the Board,"Sanef SA (Minc, Alain )"
"Burgher CFA, Cedric W.",Occidental Petroleum Corporation - Former Senior VP & CFO,"Restaurant Brands International Inc. (NYSE:QSR) (Ellis Franklin, Martin )"
"Burke III, William A.","IRWIN Industrial Tool Company, Inc. - President","Newell Brands Inc. (NasdaqGS:NWL) (Ashken, Ian G. H.), Newell Brands Inc. (NasdaqGS:NWL) (Ellis Franklin, Martin )"
"Burke, David",Tarrant Apparel Group - Former Chief Financial Officer and Principal Accounting Officer,"Tarrant Apparel Group (Berggruen, Nicolas )"
"Burke, Kevin G.",Economic Club of New York - Vice Chairman,"The Partnership for New York City, Inc. (O'Neal, Ernest Stanley)"
"Burke, Patrick J.","HSBC Bank USA, National Association - Former Chairman, President & CEO","The Partnership for New York City, Inc. (O'Neal, Ernest Stanley)"
"Burke, Simon Paul",Bakkavor Group plc - Independent Non-Executive Chairman,"Co-operative Group Limited (Myners, Paul )"
"Burlton, Robert Henry",The Co-Operative Bank Holdings Limited - Former Chairman and Chairman of Co-Operative Financial Services,"Co-operative Group Limited (Myners, Paul )"
"Burns, Terence ",Alliance & Leicester plc - Chairman of the Board,"Marks and Spencer Group plc (LSE:MKS) (Myners, Paul )"
"Burt, Stephen M.","Duff & Phelps Securities, LLC - President","Regal Beloit Corporation (NYSE:RBC) (Sachdev, Rakesh)"
"Bush, Laura Welch",The John F. Kennedy Center for the Performing Arts - Honorary Chairman,"National Museum of African American History and Culture (O'Neal, Ernest Stanley)"
"Butler, Simon John",Royal London (CIS) Ltd - Former Chairman,"Co-operative Group Limited (Myners, Paul )"
"Butte, Amy ",Fidelity Rutland Square Trust II - Strategic Advisers Small-Mid Cap Fund - Trustee of Fidelity Rutland Square Trust II,"NYSE Holdings LLC (O'Neal, Ernest Stanley)"
"Butterworth, Michael Guy",Stock Spirits Group PLC - Independent Non-Executive Director,"Alent plc (Benson, Scot R.), Alent plc (Monteiro, Frank J.)"
"Butz, Theodore H.",MPM Holdings Inc. - Former Director,"MPM Holdings Inc. (OTCPK:MPMQ) (Hewett, Wayne M.)"
"Bynoe Esq., Peter C. B.",DLA Piper LLP (US) - Partner,"Covanta Holding Corporation (NYSE:CVA) (Khattri, Sanjiv)"
"Bystrykh, Evgeny Alexandrovich",Public Joint Stock Company MegaFon - Director,"Public Joint Stock Company MegaFon (MISX:MFON) (Myners, Paul )"
"Cabiallavetta, Mathis ","BlackRock, Inc. - Independent Director","BlackRock Capital Investment Corporation (NasdaqGS:BKCC) (O'Neal, Ernest Stanley), BlackRock, Inc. (NYSE:BLK) (O'Neal, Ernest Stanley)"
"Cadbury, Nicholas Theodore",Whitbread PLC - Group Finance Director & Executive Director,"Land Securities Group plc (LSE:LAND) (Myners, Paul )"
"Cadbury, Peter H. G.",Peter Cadbury & Co. Limited - Chairman,"Celltech Group Limited (Myners, Paul )"
"Cadby, Ian Christopher",Liberty Ermitage Jersey Limited - Group Chief Executive Officer and Head of Trading at Ermitage Research and Trading,"Liberty Ermitage Jersey Limited (Myners, Paul )"
"Caffarelli, Joseph J.","CorVu Corporation - CEO, President & Director","MedSource Technologies, Inc. (Spitzer, T. Quinn)"
"Cain, Michael ",Aspen Insurance UK Limited - Former CEO & Director,"Aspen Insurance UK Limited (Myners, Paul )"
"Caira, Marcello ",Restaurant Brands International Limited Partnership - Former Vice Chairman of Restaurant Brands International Inc.,"Restaurant Brands International Inc. (NYSE:QSR) (Ellis Franklin, Martin ), Restaurant Brands International Limited Partnership (TSX:QSP.UN) (Ellis Franklin, Martin )"
"Caïtucoli, Xavier ",Total Direct Energie Société Anonyme - Chairman & CEO,"Direct Energie Société Anonyme (Minc, Alain ), Poweo (Minc, Alain )"
"Calderwood, Eric",Co-operative Group Limited - Former Director,"Co-operative Group Limited (Myners, Paul )"
"Calhoun, David L.",Nielsen Finance LLC - Chairman and Chief Executive Officer,"General Electric Company (NYSE:GE) (Hewett, Wayne M.)"
"Calloway, D. Wayne",Atlantic Soft Drink Company Of Knoxville - Chairman Of The Board,"General Electric Company (NYSE:GE) (Hewett, Wayne M.)"
"Camarasa Carrasco, María Amparo","CaixaBank, S.A. - Former Director","CaixaBank, S.A. (BME:CABK) (Minc, Alain )"
"Campbell, Ian George","Ecclesiastical Insurance Office plc - Former Group CFO, Member of Group Management Board & Executive Director","Aspen Insurance UK Limited (Myners, Paul )"
"Campbell, Justine ",British Gas Trading Limited - General Counsel,"Telefónica Europe plc (Myners, Paul )"
"Campbell, Patrick D.",BofA Funds Series Trust - BofA New York Tax-Exempt Reserves,"Newell Brands Inc. (NasdaqGS:NWL) (Ashken, Ian G. H.), Newell Brands Inc. (NasdaqGS:NWL) (Ellis Franklin, Martin )"
"Camus, Daniel ",EDF Energy (UK) Limited - Former Vice-Chairman,"Valeo SA (ENXTPA:FR) (Minc, Alain )"
"Canning Jr., John Anthony","Madison Dearborn Partners, LLC - Chairman","TransUnion Intermediate Holdings, Inc. (Ogilvie, Donald G.)"
"Cantet, Michel ",VINCI Energies Deutschland GmbH - Deputy Managing Director,"VINCI SA (ENXTPA:DG) (Minc, Alain )"
"Capéran, Loïc",Poweo - Former Chief Executive Officer and Director,"Poweo (Minc, Alain )"
"Capra, Richard D.","Lumen Technologies, Inc. - Chief Executive Officer and Director","Lumen Technologies, Inc. (Ashken, Ian G. H.), Lumen Technologies, Inc. (Ellis Franklin, Martin )"
"Capsuto, Allen M.","Champion Home Builders, Inc. - Member of Board of Managers","OmniMax Holdings, Inc. (Silvestri, Joseph M.)"
"Carbonell, Martí ",Sanef SA - Director,"Sanef SA (Minc, Alain )"
"Cardoso, Aldo ",Bureau Veritas SA - Independent Chairman,"Orange Holding S.A. (Myners, Paul )"
"Carey, Albert P.","PepsiCo, Inc. - Former Advisor","The Home Depot, Inc. (NYSE:HD) (Hewett, Wayne M.)"
"Carey, Dennis James","The Home Depot, Inc. - Former Chief Financial Officer and Executive Vice President","The Home Depot, Inc. (NYSE:HD) (Hewett, Wayne M.)"
"Carey, Matthew A.","The Home Depot, Inc. - Executive VP & Chief Information Officer","TransUnion Intermediate Holdings, Inc. (Ogilvie, Donald G.)"
"Carlson II, Joseph W.",Webster Financial Corporation - Former Acting CFO,"Webster Financial Corporation (NYSE:WBS) (Smith, James Copenhaver)"
"Carney, Michael T.","Third Avenue Management, LLC - Chief Financial Officer","Covanta Holding Corporation (NYSE:CVA) (Khattri, Sanjiv)"
"Carnwath, Dame Alison J.",Livingbridge - Non-Executive Director and Management Board,"Land Securities Group plc (LSE:LAND) (Myners, Paul )"
"Carpenter, George T.",The S. Carpenter Construction Company - President and Treasurer,"Webster Business Credit Corporation (Smith, James Copenhaver), Webster Financial Corporation (NYSE:WBS) (Smith, James Copenhaver)"
"Carpenter, Michael A.","U.S. Retirement Partners, Inc. - Independent Director","Ally Financial Inc. (NYSE:ALLY) (Khattri, Sanjiv)"
"Carr, Alan J.",Kaupthing ehf - Chairman,"Klöckner Pentaplast Europe GmbH & Co. KG (Hewett, Wayne M.)"
"Carr, Roger M.",KKR & Co. Inc. - Senior Advisor,"Bank of England (Myners, Paul )"
"Cars, Hadar ",Industrifonden - Investment Manager of Technology,"Orange Holding S.A. (Myners, Paul )"
"Carson, Russell L.",Wildcat Clo LLC - Director,"Court Square Capital Partners L.P. (Silvestri, Joseph M.), The Partnership for New York City, Inc. (O'Neal, Ernest Stanley)"
"Carter, Derek ",Wilmington plc - Senior Independent Director,"EMAP Limited (Cathcart, Alun )"
"Carter, Edward H. Bonham",Jupiter Fund Management Plc - Vice Chairman,"Land Securities Group plc (LSE:LAND) (Myners, Paul )"
"Carter, Marshall N.",State Street Corporation - Former Chairman & Chief Executive Officer,"NYSE Holdings LLC (O'Neal, Ernest Stanley)"
